"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 마포구청",백범로 178,공덕동 461,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.543856,126.949788,2020-05-20
"서울특별시 마포구청",백범로 178,공덕동 461,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.543839,126.949789,2020-05-20
"서울특별시 마포구청",백범로 178,공덕동 461,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.543839,126.949789,2020-05-20
"서울특별시 마포구청",백범로 178,공덕동 461,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.543839,126.949789,2020-05-20
"서울특별시 마포구청",백범로 178,공덕동 461,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.543839,126.949789,2020-05-20
"서울특별시 마포구청",토정로 295,용강동 112-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.541150,126.942080,2020-05-20
"서울특별시 마포구청",토정로 295,용강동 112-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.541146,126.942078,2020-05-20
"서울특별시 마포구청",토정로 295,용강동 112-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.541146,126.942078,2020-05-20
"서울특별시 마포구청",토정로 295,용강동 112-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.541146,126.942078,2020-05-20
"서울특별시 마포구청",토정로 295,용강동 112-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.541146,126.942078,2020-05-20
"서울특별시 마포구청",토정로 269,용강동 472-3,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.542688,126.940287,2020-05-20
"서울특별시 마포구청",토정로 269,용강동 472-3,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.542680,126.940280,2020-05-20
"서울특별시 마포구청",토정로 269,용강동 472-3,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.542680,126.940280,2020-05-20
"서울특별시 마포구청",토정로 269,용강동 472-3,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.542680,126.940280,2020-05-20
"서울특별시 마포구청",토정로 269,용강동 472-3,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.542680,126.940280,2020-05-20
"서울특별시 마포구청",백범로15길 17,대흥동 171,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548255,126.943129,2020-05-20
"서울특별시 마포구청",백범로15길 17,대흥동 171,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548260,126.943129,2020-05-20
"서울특별시 마포구청",백범로15길 17,대흥동 171,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548249,126.943133,2020-05-20
"서울특별시 마포구청",고산16길 49-5,대흥동 24-10,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552159,126.944413,2020-05-20
"서울특별시 마포구청",고산16길 49-5,대흥동 24-10,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552154,126.944410,2020-05-20
"서울특별시 마포구청",고산16길 49-5,대흥동 24-10,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552154,126.944417,2020-05-20
"서울특별시 마포구청",대흥로20안길 17,대흥동 32-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.549867,126.944858,2020-05-20
"서울특별시 마포구청",대흥로20안길 17,대흥동 32-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.549861,126.944855,2020-05-20
"서울특별시 마포구청",대흥로20안길 17,대흥동 32-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.549861,126.944855,2020-05-20
"서울특별시 마포구청",대흥로24길 45,염리동 10-10,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555023,126.948472,2020-05-20
"서울특별시 마포구청",대흥로24길 45,염리동 10-10,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555015,126.948476,2020-05-20
"서울특별시 마포구청",대흥로24길 45,염리동 10-10,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555020,126.948482,2020-05-20
"서울특별시 마포구청",대흥로24길 45,염리동 10-10,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555017,126.948465,2020-05-20
"서울특별시 마포구청",숭문12길 53,염리동 24-170,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.552581,126.948943,2020-05-20
"서울특별시 마포구청",숭문12길 53,염리동 24-170,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.552576,126.948943,2020-05-20
"서울특별시 마포구청",숭문12길 53,염리동 24-170,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.552576,126.948946,2020-05-20
"서울특별시 마포구청",백범로 129,염리동 148-27,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.546380,126.945688,2020-05-20
"서울특별시 마포구청",백범로 129,염리동 148-27,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.546375,126.945695,2020-05-20
"서울특별시 마포구청",백범로 129,염리동 148-27,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.546375,126.945692,2020-05-20
"서울특별시 마포구청",독막로34길 18,신수동 42-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.546290,126.939580,2020-05-20
"서울특별시 마포구청",독막로34길 18,신수동 42-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.546289,126.939598,2020-05-20
"서울특별시 마포구청",독막로34길 18,신수동 42-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.546289,126.939598,2020-05-20
"서울특별시 마포구청",독막로34길 18,신수동 42-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.546289,126.939598,2020-05-20
"서울특별시 마포구청",독막로34길 18,신수동 42-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.546289,126.939598,2020-05-20
"서울특별시 마포구청",와우산로26길 54-20,창전동 6-224,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552477,126.927917,2020-05-20
"서울특별시 마포구청",와우산로26길 54-20,창전동 6-224,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552469,126.927927,2020-05-20
"서울특별시 마포구청",와우산로26길 54-20,창전동 6-224,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552472,126.927921,2020-05-20
"서울특별시 마포구청",와우산로26길 22,창전동 6-164,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552424,126.926713,2020-05-20
"서울특별시 마포구청",와우산로26길 22,창전동 6-164,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552418,126.926720,2020-05-20
"서울특별시 마포구청",와우산로26길 22,창전동 6-164,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552416,126.926707,2020-05-20
"서울특별시 마포구청",와우산로30길 3,창전동 5-74,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554581,126.930279,2020-05-20
"서울특별시 마포구청",와우산로30길 3,창전동 5-74,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554578,126.930276,2020-05-20
"서울특별시 마포구청",와우산로30길 3,창전동 5-74,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554578,126.930276,2020-05-20
"서울특별시 마포구청",와우산로30길 3,창전동 5-74,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554578,126.930276,2020-05-20
"서울특별시 마포구청",와우산로30길 3,창전동 5-74,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554578,126.930276,2020-05-20
"서울특별시 마포구청",독막로12길 56,당인동 12-30,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545452,126.919039,2020-05-20
"서울특별시 마포구청",독막로12길 56,당인동 12-30,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545450,126.919049,2020-05-20
"서울특별시 마포구청",독막로12길 56,당인동 12-30,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545452,126.919046,2020-05-20
"서울특별시 마포구청",독막로12길 56,당인동 12-30,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545450,126.919052,2020-05-20
"서울특별시 마포구청",독막로20길 37,상수동 6-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.547101,126.927490,2020-05-20
"서울특별시 마포구청",독막로20길 37,상수동 6-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.547101,126.927480,2020-05-20
"서울특별시 마포구청",독막로20길 37,상수동 6-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.547096,126.927490,2020-05-20
"서울특별시 마포구청",독막로20길 37,상수동 6-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.547096,126.927494,2020-05-20
"서울특별시 마포구청",독막로20길 37,상수동 6-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.547104,126.927490,2020-05-20
"서울특별시 마포구청",와우산로26길 39,창전동 6-114,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552739,126.927638,2020-05-20
"서울특별시 마포구청",와우산로26길 39,창전동 6-114,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552734,126.927649,2020-05-20
"서울특별시 마포구청",와우산로26길 39,창전동 6-114,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552739,126.927632,2020-05-20
"서울특별시 마포구청",와우산로26길 39,창전동 6-114,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552731,126.927645,2020-05-20
"서울특별시 마포구청",양화로11길,,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552007,126.915661,2020-05-20
"서울특별시 마포구청",양화로11길,,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552012,126.915668,2020-05-20
"서울특별시 마포구청",양화로11길,,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552012,126.915668,2020-05-20
"서울특별시 마포구청",양화로11길,,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552012,126.915668,2020-05-20
"서울특별시 마포구청",양화로11길,,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552012,126.915668,2020-05-20
"서울특별시 마포구청",양화로6길 94,합정동 410-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548283,126.919402,2020-05-20
"서울특별시 마포구청",양화로6길 94,합정동 410-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548278,126.919416,2020-05-20
"서울특별시 마포구청",양화로6길 94,합정동 410-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548283,126.919402,2020-05-20
"서울특별시 마포구청",양화로6길 94,합정동 410-2,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548262,126.919422,2020-05-20
"서울특별시 마포구청",신촌로10길 9,동교동 185-7,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556031,126.931976,2020-05-20
"서울특별시 마포구청",신촌로10길 9,동교동 185-7,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556026,126.931979,2020-05-20
"서울특별시 마포구청",신촌로10길 9,동교동 185-7,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556026,126.931979,2020-05-20
"서울특별시 마포구청",신촌로10길 9,동교동 185-7,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556026,126.931979,2020-05-20
"서울특별시 마포구청",신촌로10길 9,동교동 185-7,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556026,126.931979,2020-05-20
"서울특별시 마포구청",신촌로2안길 48,동교동 177-9,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556659,126.929484,2020-05-20
"서울특별시 마포구청",신촌로2안길 48,동교동 177-9,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556651,126.929488,2020-05-20
"서울특별시 마포구청",신촌로2안길 48,동교동 177-9,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556651,126.929488,2020-05-20
"서울특별시 마포구청",신촌로2안길 48,동교동 177-9,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556651,126.929488,2020-05-20
"서울특별시 마포구청",신촌로2안길 48,동교동 177-9,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556651,126.929488,2020-05-20
"서울특별시 마포구청",동교로30길 17-7,동교동 118-19,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.560135,126.925388,2020-05-20
"서울특별시 마포구청",동교로30길 17-7,동교동 118-19,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.560138,126.925388,2020-05-20
"서울특별시 마포구청",동교로30길 17-7,동교동 118-19,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.560133,126.925388,2020-05-20
"서울특별시 마포구청",동교로30길 17-7,동교동 118-19,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.560141,126.925402,2020-05-20
"서울특별시 마포구청",동교로8길 67,합정동 447-28,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.549079,126.906325,2020-05-20
"서울특별시 마포구청",동교로8길 67,합정동 447-28,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.549057,126.906325,2020-05-20
"서울특별시 마포구청",동교로8길 67,합정동 447-28,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.549074,126.906332,2020-05-20
"서울특별시 마포구청",동교로8길 67,합정동 447-28,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.549084,126.906345,2020-05-20
"서울특별시 마포구청",토정로 34,합정동 200-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545490,126.914716,2020-05-20
"서울특별시 마포구청",토정로 34,합정동 200-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545493,126.914719,2020-05-20
"서울특별시 마포구청",토정로 34,합정동 200-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545480,126.914712,2020-05-20
"서울특별시 마포구청",토정로 34,합정동 200-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545485,126.914719,2020-05-20
"서울특별시 마포구청",동교로 30-10,합정동 441-18,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.551861,126.906006,2020-05-20
"서울특별시 마포구청",동교로 30-10,합정동 441-18,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.551859,126.906013,2020-05-20
"서울특별시 마포구청",양화로 26,합정동 381-16,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548109,126.911946,2020-05-20
"서울특별시 마포구청",양화로 26,합정동 381-16,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548112,126.911956,2020-05-20
"서울특별시 마포구청",양화로 26,합정동 381-16,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548104,126.911953,2020-05-20
"서울특별시 마포구청",양화로 26,합정동 381-16,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.548101,126.911956,2020-05-20
"서울특별시 마포구청",토정로2길 5,합정동 91-9,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545414,126.913118,2020-05-20
"서울특별시 마포구청",토정로2길 5,합정동 91-9,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545409,126.913122,2020-05-20
"서울특별시 마포구청",토정로2길 5,합정동 91-9,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545409,126.913122,2020-05-20
"서울특별시 마포구청",토정로2길 5,합정동 91-9,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545409,126.913122,2020-05-20
"서울특별시 마포구청",토정로2길 5,합정동 91-9,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.545409,126.913122,2020-05-20
"서울특별시 마포구청",토정로2길 18,합정동 91-3,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.544873,126.913085,2020-05-20
"서울특별시 마포구청",양화진4길 3,합정동 377-44,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.547265,126.912140,2020-05-20
"서울특별시 마포구청",양화진4길 3,합정동 377-44,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.547271,126.912140,2020-05-20
"서울특별시 마포구청",양화진4길 3,합정동 377-44,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.547260,126.912150,2020-05-20
"서울특별시 마포구청",양화진4길 3,합정동 377-44,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.547257,126.912136,2020-05-20
"서울특별시 마포구청",망원로 84-9,망원동 486-30,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.557075,126.906360,2020-05-20
"서울특별시 마포구청",망원로 84-9,망원동 486-30,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.557075,126.906363,2020-05-20
"서울특별시 마포구청",월드컵로15길 53,,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554749,126.908032,2020-05-20
"서울특별시 마포구청",월드컵로15길 53,,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554747,126.908022,2020-05-20
"서울특별시 마포구청",월드컵로15길 53,,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554741,126.908022,2020-05-20
"서울특별시 마포구청",월드컵로15길 53,,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554747,126.908026,2020-05-20
"서울특별시 마포구청",포은로 66,망원동 338-39,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552993,126.906441,2020-05-20
"서울특별시 마포구청",포은로 66,망원동 338-39,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552985,126.906445,2020-05-20
"서울특별시 마포구청",포은로 66,망원동 338-39,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552993,126.906445,2020-05-20
"서울특별시 마포구청",포은로 66,망원동 338-39,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.552985,126.906445,2020-05-20
"서울특별시 마포구청",월드컵로23길 81,망원동 413-16,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554345,126.906353,2020-05-20
"서울특별시 마포구청",월드컵로23길 81,망원동 413-16,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554339,126.906350,2020-05-20
"서울특별시 마포구청",월드컵로23길 81,망원동 413-16,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554342,126.906353,2020-05-20
"서울특별시 마포구청",월드컵로23길 81,망원동 413-16,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.554342,126.906357,2020-05-20
"서울특별시 마포구청",망원로4길 34,망원동 408-22,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555131,126.902153,2020-05-20
"서울특별시 마포구청",망원로4길 34,망원동 408-22,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555129,126.902150,2020-05-20
"서울특별시 마포구청",망원로4길 34,망원동 408-22,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555126,126.902153,2020-05-20
"서울특별시 마포구청",망원로4길 34,망원동 408-22,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555129,126.902160,2020-05-20
"서울특별시 마포구청",망원로4길 11,망원동 416-54,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556167,126.901971,2020-05-20
"서울특별시 마포구청",망원로4길 11,망원동 416-54,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556164,126.901978,2020-05-20
"서울특별시 마포구청",망원로4길 11,망원동 416-54,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556164,126.901978,2020-05-20
"서울특별시 마포구청",망원로4길 11,망원동 416-54,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556164,126.901978,2020-05-20
"서울특별시 마포구청",망원로4길 11,망원동 416-54,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.556164,126.901978,2020-05-20
"서울특별시 마포구청",방울내로6길 8-9,망원동 432-51,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.558797,126.901353,2020-05-20
"서울특별시 마포구청",방울내로6길 8-9,망원동 432-51,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.558792,126.901343,2020-05-20
"서울특별시 마포구청",방울내로6길 8-9,망원동 432-51,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.558796,126.901354,2020-05-20
"서울특별시 마포구청",월드컵로29길 42,망원동 475-17,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.559451,126.903935,2020-05-20
"서울특별시 마포구청",월드컵로29길 42,망원동 475-17,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.559446,126.903932,2020-05-20
"서울특별시 마포구청",월드컵로29길 42,망원동 475-17,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.559446,126.903932,2020-05-20
"서울특별시 마포구청",월드컵로29길 42,망원동 475-17,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.559443,126.903939,2020-05-20
"서울특별시 마포구청",성미산로 17길 49,연남동 487-187,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.563673,126.917609,2020-05-20
"서울특별시 마포구청",성미산로 17길 49,연남동 487-187,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.563670,126.917619,2020-05-20
"서울특별시 마포구청",성미산로15길 72,연남동 487-439,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.564400,126.917004,2020-05-20
"서울특별시 마포구청",성미산로15길 72,연남동 487-439,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.564400,126.917000,2020-05-20
"서울특별시 마포구청",성미산로15길 72,연남동 487-439,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.564400,126.917000,2020-05-20
"서울특별시 마포구청",성미산로15길 72,연남동 487-439,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.564400,126.917000,2020-05-20
"서울특별시 마포구청",성미산로15길 72,연남동 487-439,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.564400,126.917000,2020-05-20
"서울특별시 마포구청",성미산로 162,연남동 239-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.564655,126.924216,2020-05-20
"서울특별시 마포구청",성미산로 162,연남동 239-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.564650,126.924209,2020-05-20
"서울특별시 마포구청",성미산로 162,연남동 239-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.564644,126.924209,2020-05-20
"서울특별시 마포구청",성미산로 162,연남동 239-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.564636,126.924209,2020-05-20
"서울특별시 마포구청",월드컵로30다길 32,성산동 214-39,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.561757,126.908448,2020-05-20
"서울특별시 마포구청",월드컵로30다길 32,성산동 214-39,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.561752,126.908451,2020-05-20
"서울특별시 마포구청",월드컵로30다길 32,성산동 214-39,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.561746,126.908455,2020-05-20
"서울특별시 마포구청",월드컵로30다길 41,성산동 214-20,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.562202,126.908765,2020-05-20
"서울특별시 마포구청",월드컵로30다길 41,성산동 214-20,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.562194,126.908761,2020-05-20
"서울특별시 마포구청",월드컵로 158,성산동 266-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.561925,126.905510,2020-05-20
"서울특별시 마포구청",월드컵로 158,성산동 266-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.561917,126.905510,2020-05-20
"서울특별시 마포구청",월드컵로 158,성산동 266-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.561923,126.905520,2020-05-20
"서울특별시 마포구청",월드컵로 158,성산동 266-1,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.561920,126.905517,2020-05-20
"서울특별시 마포구청",월드컵북로12안길 34,성산동 112-8,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.563307,126.914564,2020-05-20
"서울특별시 마포구청",월드컵북로12안길 34,성산동 112-8,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.563307,126.914571,2020-05-20
"서울특별시 마포구청",월드컵북로12안길 34,성산동 112-8,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.563301,126.914571,2020-05-20
"서울특별시 마포구청",월드컵북로12안길 34,성산동 112-8,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.563310,126.914577,2020-05-20
"서울특별시 마포구청",성암로9길 28,중동 64-1,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.572466,126.902948,2020-05-20
"서울특별시 마포구청",성암로9길 28,중동 64-1,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.572460,126.902941,2020-05-20
"서울특별시 마포구청",성암로9길 28,중동 64-1,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.572466,126.902968,2020-05-20
"서울특별시 마포구청",성암로9길 28,중동 64-1,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.572466,126.902961,2020-05-20
"서울특별시 마포구청",성암로3길 42-10,성산동 137-30,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.567823,126.910208,2020-05-20
"서울특별시 마포구청",성암로3길 42-10,성산동 137-30,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.567818,126.910214,2020-05-20
"서울특별시 마포구청",성암로3길 42-10,성산동 137-30,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.567821,126.910204,2020-05-20
"서울특별시 마포구청",월드컵북로 170,성산동 200-4,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.567416,126.909849,2020-05-20
"서울특별시 마포구청",월드컵북로 170,성산동 200-4,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.567413,126.909849,2020-05-20
"서울특별시 마포구청",월드컵북로 170,성산동 200-4,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.567423,126.909863,2020-05-20
"서울특별시 마포구청",월드컵북로 170,성산동 200-4,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.567415,126.909863,2020-05-20
"서울특별시 마포구청",월드컵북로 502-7,상암동 1737,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.585920,126.880373,2020-05-20
"서울특별시 마포구청",월드컵북로 502-7,상암동 1737,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.585919,126.880376,2020-05-20
"서울특별시 마포구청",월드컵북로 502-7,상암동 1737,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.585913,126.880363,2020-05-20
"서울특별시 마포구청",월드컵북로 502-7,상암동 1737,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.585147,126.880273,2020-05-20
"서울특별시 마포구청",월드컵북로 502-7,상암동 1737,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.585150,126.880290,2020-05-20
"서울특별시 마포구청",월드컵북로 502-7,상암동 1737,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.585142,126.880273,2020-05-20
"서울특별시 마포구청",월드컵북로 347,상암동 115-11,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.576329,126.893383,2020-05-20
"서울특별시 마포구청",월드컵북로 347,상암동 115-11,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.576336,126.893389,2020-05-20
"서울특별시 마포구청",월드컵북로 347,상암동 115-11,방범(어린이보호구역),1,200,360도전방면,30,2019-11,02-3153-8432,37.576331,126.893376,2020-05-20
"서울특별시 마포구청",와우산로33길 27,서교동 328-75,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555546,126.928965,2020-05-20
"서울특별시 마포구청",와우산로33길 27,서교동 328-75,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555553,126.928967,2020-05-20
"서울특별시 마포구청",와우산로33길 27,서교동 328-75,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555542,126.928981,2020-05-20
"서울특별시 마포구청",와우산로33길 27,서교동 328-75,방범,1,200,360도전방면,30,2019-11,02-3153-8432,37.555540,126.928964,2020-05-20
